Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
5151	-95344.5	-95324.7	-19.798	0.52595	1.08725	0.728643	0.368006	0.710518	0.741242	0.0869166	0.606903	0.800813	1.03894	25.19402	0.255174	0.41962	0.0215629	0.0224427	0.0520095	0.0740922	0.0160118	0.0235725	0.0404633	0.0750507	2.55174	4.1962	0.215629	0.224427	0.520095	0.740922	0.160118	0.235725	0.404633	0.750507	4.746247	0.7487227	0.0846112	0.38564	0.941667	2.58808	0.0604869	0.0211035	0.345522	0.0144588	0.169273	0.0978679	0.277693	0.0135947	0.483895	0.168828	2.76418	0.115671	1.35418	0.782943	2.22154	0.108758	5.948455
5152	-95337.68	-95322.08	-15.59755	0.5145	1.04013	0.664584	0.368006	0.710518	0.741242	0.0869166	0.606903	0.800813	0.99032	25.19402	0.253921	0.41756	0.021457	0.0223325	0.0513504	0.0779769	0.0159332	0.0245222	0.0402647	0.0746822	2.53921	4.1756	0.21457	0.223325	0.513504	0.779769	0.159332	0.245222	0.402647	0.746822	5.455915	0.7487227	0.0846112	0.38564	0.941667	2.58808	0.0603896	0.0210695	0.344967	0.0144356	0.170609	0.0977105	0.277246	0.0135728	0.483117	0.168556	2.75973	0.115485	1.36487	0.781684	2.21797	0.108583	5.474569
5153	-95332.33	-95318.37	-13.95882	0.5145	1.04013	0.664584	0.368006	0.724173	0.741242	0.0869166	0.606903	0.800813	0.99032	25.39899	0.253042	0.420229	0.0219695	0.0224753	0.0471347	0.0784754	0.0160351	0.0249575	0.0405221	0.0751597	2.53042	4.20229	0.219695	0.224753	0.471347	0.784754	0.160351	0.249575	0.405221	0.751597	5.259012	0.7487227	0.0846112	0.38564	0.941667	2.58808	0.0632886	0.0218454	0.361527	0.0151285	0.178799	0.102401	0.242786	0.0142244	0.506309	0.174763	2.89221	0.121028	1.43039	0.819208	1.94229	0.113795	5.308524
5154	-95343.7	-95327.4	-16.2908	0.524471	1.1685	0.664584	0.368006	0.740917	0.802521	0.0869166	0.606903	0.647572	0.937053	26.81865	0.244404	0.43791	0.0207295	0.021708	0.0455257	0.0768105	0.0154877	0.0241055	0.0391388	0.0741803	2.44404	4.3791	0.207295	0.21708	0.455257	0.768105	0.154877	0.241055	0.391388	0.741803	5.259012	0.7487227	0.0846112	0.38564	0.941667	2.58808	0.0640442	0.0221062	0.365843	0.0153091	0.180934	0.0916854	0.245685	0.0143942	0.512353	0.17685	2.92674	0.122473	1.44747	0.733483	1.96548	0.115154	5.398769
5155	-95345	-95328.71	-16.29614	0.524471	1.1685	0.664584	0.353865	0.740917	0.802521	0.0869166	0.606903	0.647572	0.937053	26.81865	0.243893	0.436996	0.0200638	0.0220389	0.0454306	0.0797584	0.0154553	0.0232813	0.0390571	0.0740253	2.43893	4.36996	0.200638	0.220389	0.454306	0.797584	0.154553	0.232813	0.390571	0.740253	5.259012	0.6093323	0.0550384	0.31742	0.886006	2.74154	0.0620434	0.0214156	0.354414	0.0148309	0.175281	0.0888211	0.26925	0.0139445	0.496347	0.171325	2.83531	0.118647	1.40225	0.710569	2.154	0.111556	5.400718
5156	-95336.78	-95321.6	-15.17476	0.524471	1.1685	0.664584	0.353865	0.740917	0.802521	0.097846	0.606903	0.647572	1.03951	25.93112	0.244421	0.433985	0.0207299	0.022229	0.0458225	0.0804463	0.0155887	0.0234821	0.039394	0.0739015	2.44421	4.33985	0.207299	0.22229	0.458225	0.804463	0.155887	0.234821	0.39394	0.739015	5.365354	0.7447947	0.0837707	0.383921	0.940401	2.59191	0.0620434	0.0214156	0.354414	0.0148309	0.175281	0.0888211	0.26925	0.0139445	0.496347	0.171325	2.83531	0.118647	1.40225	0.710569	2.154	0.111556	5.35536
5157	-95336.26	-95320.74	-15.51918	0.524471	1.1685	0.667826	0.396372	0.747044	0.712132	0.097846	0.606903	0.637719	1.03951	26.44176	0.258584	0.427016	0.020422	0.021571	0.045714	0.0780653	0.0151273	0.0227871	0.038228	0.0724854	2.58584	4.27016	0.20422	0.21571	0.45714	0.780653	0.151273	0.227871	0.38228	0.724854	5.064053	0.7447947	0.0837707	0.383921	0.940401	2.59191	0.0620434	0.0214156	0.354414	0.0148309	0.175281	0.0888211	0.26925	0.0139445	0.496347	0.171325	2.83531	0.118647	1.40225	0.710569	2.154	0.111556	5.373704
5158	-95331.62	-95315.54	-16.08476	0.498403	1.10318	0.667826	0.367662	0.747044	0.712132	0.097846	0.606903	0.637719	1.03951	26.44176	0.243277	0.436773	0.0213627	0.022064	0.0467586	0.0749801	0.0148828	0.0233078	0.0424523	0.0741417	2.43277	4.36773	0.213627	0.22064	0.467586	0.749801	0.148828	0.233078	0.424523	0.741417	5.358773	0.773446	0.0898971	0.396219	0.949317	2.56457	0.0614637	0.0212155	0.351102	0.0146923	0.173644	0.0973343	0.266734	0.0138142	0.49171	0.169724	2.80882	0.117539	1.38915	0.778674	2.13387	0.110514	5.4128
5159	-95338.51	-95321.92	-16.5895	0.498403	1.10318	0.667826	0.367662	0.778719	0.672938	0.097846	0.635248	0.72594	1.03951	26.44176	0.244763	0.439442	0.0214932	0.0221987	0.0470442	0.0693289	0.0149737	0.0234502	0.0427116	0.0745947	2.44763	4.39442	0.214932	0.221987	0.470442	0.693289	0.149737	0.234502	0.427116	0.745947	5.838267	0.773446	0.0898971	0.396219	0.949317	2.56457	0.0687152	0.0213927	0.351453	0.014815	0.175093	0.0856402	0.268961	0.0139296	0.549722	0.171141	2.81162	0.11852	1.40075	0.685122	2.15169	0.111437	5.40442
5160	-95346.64	-95331.77	-14.87	0.462505	1.10318	0.693672	0.363612	0.778719	0.672938	0.097846	0.73295	0.784863	1.03951	25.35108	0.242318	0.439999	0.0219648	0.021977	0.0465743	0.0731395	0.0146763	0.023216	0.042285	0.0738496	2.42318	4.39999	0.219648	0.21977	0.465743	0.731395	0.146763	0.23216	0.42285	0.738496	5.142974	0.773446	0.0898971	0.396219	0.949317	2.56457	0.0685974	0.021356	0.35085	0.0165043	0.174793	0.0854934	0.2685	0.0139057	0.548779	0.170848	2.8068	0.132034	1.39835	0.683947	2.148	0.111246	5.396816
5161	-95346.19	-95330.87	-15.31967	0.508695	1.1517	0.693672	0.425201	0.783136	0.607684	0.097846	0.632922	0.784863	1.03951	25.35108	0.249477	0.427262	0.0202096	0.0217101	0.0479502	0.0769036	0.0170836	0.0239018	0.0435342	0.0719673	2.49477	4.27262	0.202096	0.217101	0.479502	0.769036	0.170836	0.239018	0.435342	0.719673	4.999382	0.773446	0.0898971	0.396219	0.949317	2.56457	0.0685974	0.021356	0.35085	0.0165043	0.174793	0.0854934	0.2685	0.0139057	0.548779	0.170848	2.8068	0.132034	1.39835	0.683947	2.148	0.111246	5.456598
5162	-95355.63	-95340.59	-15.04361	0.519982	0.984395	0.693672	0.389309	0.783136	0.607684	0.097846	0.632922	0.784863	1.03951	26.22119	0.251156	0.430137	0.0203161	0.0218562	0.0482729	0.0701109	0.0171986	0.0240626	0.0444383	0.0724516	2.51156	4.30137	0.203161	0.218562	0.482729	0.701109	0.171986	0.240626	0.444383	0.724516	4.287684	1.192552	0.173701	0.527855	1.02579	2.27265	0.0650521	0.0202523	0.3844	0.0156513	0.165759	0.0810748	0.254623	0.013187	0.520417	0.162018	3.0752	0.12521	1.32608	0.648599	2.03698	0.105496	5.432342
5163	-95366.99	-95350.23	-16.75717	0.553583	0.984395	0.693672	0.390588	0.783136	0.632331	0.097846	0.715872	0.613961	1.03951	26.62171	0.248689	0.425914	0.0204824	0.0226097	0.0477988	0.0779079	0.0170297	0.0238264	0.0440019	0.0717401	2.48689	4.25914	0.204824	0.226097	0.477988	0.779079	0.170297	0.238264	0.440019	0.717401	4.236013	0.8596104	0.108165	0.430071	0.972196	2.48957	0.0651419	0.0202802	0.384931	0.0156729	0.165988	0.0798059	0.254975	0.0132052	0.521135	0.162242	3.07945	0.125383	1.32791	0.638447	2.0398	0.105642	5.571656
5164	-95369.62	-95352.04	-17.58256	0.553583	0.982945	0.665833	0.390588	0.783136	0.862466	0.097846	0.715872	0.613961	1.03951	26.51779	0.246563	0.431376	0.0203073	0.0224164	0.0473902	0.0772418	0.0163304	0.0236226	0.0436257	0.0711268	2.46563	4.31376	0.203073	0.224164	0.473902	0.772418	0.163304	0.236226	0.436257	0.711268	5.151038	0.8596104	0.108165	0.430071	0.972196	2.48957	0.0674078	0.0213438	0.363178	0.0162181	0.171762	0.0825819	0.263844	0.0136646	0.539262	0.17075	2.90543	0.129745	1.3741	0.660655	2.11075	0.109316	5.552999
5165	-95343.83	-95326.82	-17.01505	0.547192	0.982945	0.665833	0.390588	0.783136	0.862466	0.097846	0.613141	0.690954	1.03951	26.51779	0.247451	0.432929	0.0217954	0.0207293	0.0475609	0.0741354	0.0159981	0.0242348	0.0437828	0.0713829	2.47451	4.32929	0.217954	0.207293	0.475609	0.741354	0.159981	0.242348	0.437828	0.713829	5.187714	0.8467319	0.105457	0.42529	0.969108	2.50015	0.0674207	0.0211563	0.363248	0.0162212	0.171795	0.0825977	0.263894	0.0136672	0.539366	0.16925	2.90598	0.12977	1.37436	0.660782	2.11115	0.109337	5.495794
5166	-95339.56	-95324.76	-14.80488	0.547192	0.982945	0.665833	0.390588	0.783136	0.89282	0.097846	0.613141	0.690954	1.03951	24.88709	0.247703	0.433369	0.0218176	0.0207503	0.0476092	0.0734437	0.0160143	0.0240104	0.0438273	0.0714555	2.47703	4.33369	0.218176	0.207503	0.476092	0.734437	0.160143	0.240104	0.438273	0.714555	4.700846	0.8467319	0.105457	0.42529	0.969108	2.50015	0.0674207	0.0211563	0.363248	0.0162212	0.171795	0.0825977	0.263894	0.0136672	0.539366	0.16925	2.90598	0.12977	1.37436	0.660782	2.11115	0.109337	5.483498
5167	-95349.09	-95331.06	-18.03032	0.547192	0.982945	0.765523	0.390588	0.767568	0.705123	0.097846	0.613141	0.769445	1.03951	24.90679	0.248762	0.435223	0.0198618	0.0208391	0.0478129	0.0737579	0.0162826	0.0238835	0.0418157	0.0717611	2.48762	4.35223	0.198618	0.208391	0.478129	0.737579	0.162826	0.238835	0.418157	0.717611	5.292312	0.8467319	0.105457	0.42529	0.969108	2.50015	0.0684318	0.0222889	0.362393	0.016183	0.171391	0.0824034	0.263274	0.013635	0.547454	0.178311	2.89915	0.129464	1.37113	0.659227	2.10619	0.10908	5.747434
5168	-95356.89	-95336.89	-20.00099	0.547192	0.982945	0.765523	0.390588	0.772928	0.705123	0.097846	0.613141	0.747406	1.03951	26.28982	0.243092	0.438431	0.0200081	0.0209927	0.0481652	0.0723942	0.0162109	0.0240595	0.0422771	0.0743698	2.43092	4.38431	0.200081	0.209927	0.481652	0.723942	0.162109	0.240595	0.422771	0.743698	5.292312	0.8432952	0.104732	0.423998	0.968265	2.503	0.0691126	0.0225107	0.365999	0.016344	0.163147	0.0832233	0.265893	0.0137707	0.552901	0.180085	2.92799	0.130752	1.30518	0.665786	2.12714	0.110165	5.807867
5169	-95373.21	-95352.5	-20.71846	0.547192	0.982945	0.679207	0.390588	0.772928	0.745455	0.097846	0.711182	0.747406	1.03951	25.26947	0.243176	0.438673	0.0195272	0.0211933	0.04804	0.0724192	0.0162165	0.0240678	0.0422918	0.0743955	2.43176	4.38673	0.195272	0.211933	0.4804	0.724192	0.162165	0.240678	0.422918	0.743955	5.29267	0.8432952	0.104732	0.423998	0.968265	2.503	0.0691126	0.0225107	0.365999	0.016344	0.163147	0.0832233	0.265893	0.0137707	0.552901	0.180085	2.92799	0.130752	1.30518	0.665786	2.12714	0.110165	5.976407
5170	-95350.57	-95331.36	-19.21154	0.555349	1.09446	0.679207	0.390588	0.772928	0.745455	0.097846	0.711182	0.70952	1.03951	25.26947	0.263205	0.429165	0.019104	0.0207339	0.0469988	0.0701934	0.015865	0.0235311	0.0384209	0.0727831	2.63205	4.29165	0.19104	0.207339	0.469988	0.701934	0.15865	0.235311	0.384209	0.727831	5.29267	0.8432952	0.104732	0.423998	0.968265	2.503	0.0691126	0.0225107	0.365999	0.016344	0.163147	0.0832233	0.265893	0.0137707	0.552901	0.180085	2.92799	0.130752	1.30518	0.665786	2.12714	0.110165	5.817536
5171	-95351.13	-95335.9	-15.23194	0.555349	1.09446	0.679207	0.342968	0.852887	0.745455	0.097846	0.660838	0.70952	1.03951	24.16336	0.263358	0.429415	0.0191151	0.0197057	0.0470261	0.0702342	0.0158742	0.0231345	0.0393124	0.0728254	2.63358	4.29415	0.191151	0.197057	0.470261	0.702342	0.158742	0.231345	0.393124	0.728254	4.982905	1.147632	0.165435	0.517035	1.02072	2.29681	0.0690156	0.0224791	0.365485	0.0152107	0.162918	0.0831065	0.26552	0.0162651	0.552125	0.179833	2.92388	0.121685	1.30335	0.664852	2.12416	0.130121	5.562964
5172	-95349.36	-95333.33	-16.02527	0.545556	1.0418	0.679207	0.342968	0.852887	0.745455	0.097846	0.700199	0.642166	1.04601	25.61994	0.262578	0.4329	0.0190585	0.0196473	0.0468868	0.0682308	0.0158272	0.023066	0.0391959	0.0726097	2.62578	4.329	0.190585	0.196473	0.468868	0.682308	0.158272	0.23066	0.391959	0.726097	4.872913	1.159974	0.167725	0.520068	1.02216	2.29004	0.0690156	0.0224791	0.365485	0.0152107	0.162918	0.0831065	0.26552	0.0162651	0.552125	0.179833	2.92388	0.121685	1.30335	0.664852	2.12416	0.130121	5.516034
5173	-95337.02	-95321.89	-15.13238	0.498311	1.15594	0.688972	0.342968	0.852887	0.745455	0.097846	0.700199	0.692202	1.04601	24.80374	0.262023	0.431985	0.020435	0.0196058	0.0457847	0.0699764	0.015604	0.0230172	0.0391131	0.0724562	2.62023	4.31985	0.20435	0.196058	0.457847	0.699764	0.15604	0.230172	0.391131	0.724562	6.012566	0.7679018	0.0887127	0.393883	0.947648	2.56976	0.0650814	0.0225794	0.367117	0.0154749	0.163645	0.0830595	0.266705	0.0163377	0.520651	0.180635	2.93693	0.123799	1.30916	0.664476	2.13364	0.130702	5.381729
5174	-95344.19	-95328.29	-15.89955	0.492457	1.15594	0.688972	0.342968	0.852887	0.745455	0.097846	0.682227	0.81181	1.04601	25.80187	0.260698	0.431365	0.0204651	0.0195776	0.045719	0.0741433	0.0155816	0.0229842	0.0385578	0.0709083	2.60698	4.31365	0.204651	0.195776	0.45719	0.741433	0.155816	0.229842	0.385578	0.709083	4.614962	0.6922761	0.0725392	0.359863	0.921972	2.64563	0.0595823	0.0226882	0.368886	0.0155495	0.165428	0.0834597	0.26799	0.0164164	0.476659	0.181506	2.95109	0.124396	1.32343	0.667678	2.14392	0.131331	5.488816
5175	-95350.24	-95331.34	-18.90171	0.492457	1.15594	0.73391	0.342968	0.852887	0.745455	0.097846	0.672413	0.855106	1.04601	26.05486	0.260193	0.430528	0.0219929	0.0195396	0.0456303	0.0739995	0.017478	0.0229396	0.0359846	0.0717147	2.60193	4.30528	0.219929	0.195396	0.456303	0.739995	0.17478	0.229396	0.359846	0.717147	5.716529	0.6922761	0.0725392	0.359863	0.921972	2.64563	0.0579382	0.0222901	0.362412	0.0152766	0.162525	0.0854696	0.27796	0.0161283	0.463505	0.17832	2.8993	0.122213	1.3002	0.683757	2.22368	0.129027	5.645734
5176	-95360.72	-95345	-15.72223	0.494907	1.15594	0.73391	0.359941	0.688927	0.81883	0.097846	0.672413	0.855106	1.04601	24.66099	0.259335	0.42911	0.0209571	0.0203938	0.0484773	0.0732904	0.0174204	0.022864	0.0339452	0.0742067	2.59335	4.2911	0.209571	0.203938	0.484773	0.732904	0.174204	0.22864	0.339452	0.742067	5.357544	0.6922761	0.0725392	0.359863	0.921972	2.64563	0.0579382	0.0222901	0.362412	0.0152766	0.162525	0.0854696	0.27796	0.0161283	0.463505	0.17832	2.8993	0.122213	1.3002	0.683757	2.22368	0.129027	5.510186
5177	-95378.19	-95361.84	-16.35312	0.494907	1.02754	0.73391	0.359941	0.75701	0.748591	0.097846	0.692188	0.828207	0.881354	24.66099	0.263547	0.426919	0.0213441	0.0202897	0.0476523	0.0729162	0.0169845	0.0227473	0.0337719	0.0738278	2.63547	4.26919	0.213441	0.202897	0.476523	0.729162	0.169845	0.227473	0.337719	0.738278	6.441014	0.6922761	0.0725392	0.359863	0.921972	2.64563	0.0579263	0.0222855	0.362338	0.0152735	0.162492	0.0854521	0.277903	0.0163306	0.46341	0.178284	2.8987	0.122188	1.29993	0.683616	2.22322	0.130644	5.495162
5178	-95364.03	-95346.1	-17.92932	0.504803	1.02754	0.602222	0.359941	0.75701	0.748591	0.097846	0.663625	0.828207	0.881354	26.06139	0.263375	0.42664	0.022421	0.0211078	0.0476212	0.0726045	0.0159697	0.0227324	0.0337498	0.0737795	2.63375	4.2664	0.22421	0.211078	0.476212	0.726045	0.159697	0.227324	0.337498	0.737795	6.401302	0.6922761	0.0725392	0.359863	0.921972	2.64563	0.0577523	0.0222186	0.36125	0.0152276	0.162004	0.0851955	0.280071	0.0162815	0.462019	0.177748	2.89	0.121821	1.29603	0.681564	2.24057	0.130252	5.531749
5179	-95359.52	-95343.5	-16.01582	0.515689	1.02754	0.668993	0.359941	0.75701	0.748591	0.097846	0.67029	0.828207	0.881354	25.88467	0.26228	0.424866	0.0223278	0.02102	0.0528673	0.0648705	0.0159033	0.022343	0.0400497	0.0734728	2.6228	4.24866	0.223278	0.2102	0.528673	0.648705	0.159033	0.22343	0.400497	0.734728	6.178446	0.7580271	0.0866016	0.38967	0.94461	2.57912	0.0594379	0.0228671	0.371793	0.0156721	0.166732	0.0876821	0.259059	0.0167567	0.475504	0.182936	2.97435	0.125376	1.33386	0.701457	2.07247	0.134054	5.371924
5180	-95361.56	-95345.77	-15.79317	0.515689	1.25301	0.768096	0.359941	0.75701	0.819292	0.119924	0.67029	0.828207	0.881354	25.25477	0.262074	0.422993	0.0217309	0.0209273	0.0526342	0.0645845	0.0175175	0.0245165	0.0398732	0.0731488	2.62074	4.22993	0.217309	0.209273	0.526342	0.645845	0.175175	0.245165	0.398732	0.731488	6.13322	0.7580271	0.0866016	0.38967	0.94461	2.57912	0.0593824	0.0228457	0.371446	0.0162288	0.166576	0.0879634	0.258817	0.0167411	0.475059	0.182765	2.97157	0.129831	1.33261	0.703708	2.07053	0.133928	5.375438
5181	-95349.65	-95333.84	-15.8092	0.515689	1.26601	0.723915	0.361717	0.75607	0.819292	0.119924	0.67029	0.763471	0.881354	25.25477	0.262074	0.422993	0.0217309	0.0209273	0.0526342	0.0645845	0.0175175	0.0245165	0.0398732	0.0731488	2.62074	4.22993	0.217309	0.209273	0.526342	0.645845	0.175175	0.245165	0.398732	0.731488	4.829274	0.8449816	0.105088	0.424633	0.96868	2.5016	0.059174	0.0262754	0.370142	0.0161719	0.165992	0.0876547	0.257908	0.0166823	0.473392	0.210204	2.96114	0.129375	1.32793	0.701238	2.06326	0.133458	5.516943
5182	-95359.3	-95343.96	-15.3371	0.465422	1.26601	0.723915	0.361717	0.75607	0.819292	0.119924	0.67029	0.763471	1.02559	25.25477	0.256029	0.426679	0.0209783	0.021666	0.0530929	0.0651474	0.0176702	0.0247301	0.0402207	0.0737863	2.56029	4.26679	0.209783	0.21666	0.530929	0.651474	0.176702	0.247301	0.402207	0.737863	5.190602	0.7106382	0.0764619	0.368507	0.928748	2.62628	0.059174	0.0262754	0.370142	0.0161719	0.165992	0.0876547	0.257908	0.0166823	0.473392	0.210204	2.96114	0.129375	1.32793	0.701238	2.06326	0.133458	5.424203
5183	-95360.38	-95345.57	-14.80784	0.465422	1.26601	0.723915	0.400933	0.75607	0.721176	0.119924	0.630271	0.763471	0.884348	25.16794	0.257	0.418482	0.0210579	0.0224541	0.0532944	0.071087	0.0177372	0.0244474	0.0403733	0.0740663	2.57	4.18482	0.210579	0.224541	0.532944	0.71087	0.177372	0.244474	0.403733	0.740663	4.767284	0.8002241	0.0956064	0.407224	0.957017	2.54015	0.059174	0.0262754	0.370142	0.0161719	0.165992	0.0876547	0.257908	0.0166823	0.473392	0.210204	2.96114	0.129375	1.32793	0.701238	2.06326	0.133458	5.446308
5184	-95339.78	-95321.68	-18.10258	0.465422	1.12163	0.591287	0.400933	0.75607	0.844482	0.119924	0.630271	0.763471	0.981406	26.38692	0.257097	0.419009	0.0210844	0.0224823	0.0533615	0.0728245	0.0150799	0.0244781	0.0404241	0.0741595	2.57097	4.19009	0.210844	0.224823	0.533615	0.728245	0.150799	0.244781	0.404241	0.741595	6.199818	0.6051247	0.0541667	0.315109	0.883911	2.74681	0.056652	0.0251556	0.354367	0.0154826	0.158917	0.0839021	0.289552	0.0159713	0.453216	0.201245	2.83494	0.123861	1.27134	0.671217	2.31642	0.127771	5.516295
5185	-95336.73	-95319.54	-17.19183	0.465422	1.0951	0.591287	0.4146	0.764709	0.844482	0.119924	0.630271	0.83934	0.981406	25.61777	0.256654	0.418286	0.0220556	0.0224435	0.0532694	0.0726989	0.0150539	0.024517	0.0409906	0.0740316	2.56654	4.18286	0.220556	0.224435	0.532694	0.726989	0.150539	0.24517	0.409906	0.740316	6.491924	0.6051247	0.0541667	0.315109	0.883911	2.74681	0.0655172	0.0246574	0.347348	0.015176	0.155769	0.0920598	0.283817	0.015655	0.524138	0.197259	2.77878	0.121408	1.24616	0.736478	2.27054	0.12524	5.46576
5186	-95328.16	-95311.86	-16.29845	0.465422	1.15305	0.591287	0.4146	0.749121	0.844482	0.119924	0.630271	0.858138	0.981406	25.65204	0.274212	0.409106	0.0206434	0.0225888	0.0502601	0.0711034	0.0143374	0.0233739	0.0419686	0.0724068	2.74212	4.09106	0.206434	0.225888	0.502601	0.711034	0.143374	0.233739	0.419686	0.724068	5.8474	0.6051247	0.0541667	0.315109	0.883911	2.74681	0.0655172	0.0246574	0.347348	0.015176	0.155769	0.0920598	0.283817	0.015655	0.524138	0.197259	2.77878	0.121408	1.24616	0.736478	2.27054	0.12524	5.431332
5187	-95330.28	-95315.78	-14.50624	0.488293	1.15305	0.591287	0.4146	0.751654	0.794759	0.0258891	0.637025	0.858138	0.981406	25.65204	0.276852	0.397156	0.021344	0.0233554	0.0514865	0.0735164	0.0151365	0.0252096	0.0410791	0.0748641	2.76852	3.97156	0.21344	0.233554	0.514865	0.735164	0.151365	0.252096	0.410791	0.748641	5.267737	0.6051247	0.0541667	0.315109	0.883911	2.74681	0.0669651	0.0252022	0.355024	0.0155114	0.159212	0.0940942	0.267991	0.0160009	0.535721	0.201618	2.84019	0.124091	1.27369	0.752753	2.14392	0.128007	5.321238
5188	-95341.05	-95327.7	-13.35568	0.488293	1.15305	0.591287	0.388004	0.751654	0.794759	0.0258891	0.637025	0.858138	1.01952	24.83129	0.276707	0.396948	0.0213328	0.0233718	0.0514596	0.0734779	0.0146603	0.024899	0.0410576	0.0760859	2.76707	3.96948	0.213328	0.233718	0.514596	0.734779	0.146603	0.24899	0.410576	0.760859	5.267737	0.8895234	0.114418	0.440827	0.978977	2.46578	0.0669651	0.0252022	0.355024	0.0155114	0.159212	0.0940942	0.267991	0.0160009	0.535721	0.201618	2.84019	0.124091	1.27369	0.752753	2.14392	0.128007	5.287104
5189	-95352.38	-95337.9	-14.47773	0.514354	1.15305	0.563344	0.407234	0.845654	0.794759	0.0258891	0.671512	0.858138	1.02206	25.48664	0.2703	0.402751	0.0224033	0.0228587	0.0495643	0.0755589	0.0146226	0.027207	0.0416578	0.073076	2.703	4.02751	0.224033	0.228587	0.495643	0.755589	0.146226	0.27207	0.416578	0.73076	5.495694	1.007232	0.138395	0.478915	1.00119	2.3815	0.0669651	0.0252022	0.355024	0.0155114	0.159212	0.0940942	0.267991	0.0160009	0.535721	0.201618	2.84019	0.124091	1.27369	0.752753	2.14392	0.128007	5.296141
5190	-95339.22	-95325.04	-14.18031	0.514354	1.15305	0.687336	0.407234	0.845654	0.841447	0.0258891	0.671512	0.858138	1.02206	25.48664	0.264062	0.418933	0.0218862	0.0223311	0.0484204	0.0738151	0.0136193	0.0248468	0.0406965	0.0713895	2.64062	4.18933	0.218862	0.223311	0.484204	0.738151	0.136193	0.248468	0.406965	0.713895	5.495694	1.007232	0.138395	0.478915	1.00119	2.3815	0.0666364	0.0250786	0.353281	0.0154352	0.15843	0.0862633	0.278952	0.0159224	0.533091	0.200628	2.82625	0.123482	1.26744	0.690106	2.23162	0.127379	5.249331
5191	-95346.82	-95331.57	-15.24559	0.514354	1.13436	0.687336	0.407234	0.909794	0.872806	0.0258891	0.671512	0.922988	1.11458	25.48664	0.262359	0.422681	0.021745	0.0221871	0.0481081	0.0733389	0.0135314	0.0246865	0.0404339	0.0709289	2.62359	4.22681	0.21745	0.221871	0.481081	0.733389	0.135314	0.246865	0.404339	0.709289	5.013366	0.8674606	0.109812	0.43294	0.974027	2.48322	0.0653724	0.0246029	0.34658	0.0151424	0.155425	0.084627	0.292629	0.0156204	0.522979	0.196823	2.77264	0.12114	1.2434	0.677016	2.34104	0.124963	5.380675
5192	-95349.25	-95333.76	-15.49222	0.460248	1.13436	0.687336	0.407234	0.909794	0.718069	0.0671604	0.570965	0.8237	0.930742	25.48664	0.264985	0.424924	0.0218604	0.0223048	0.0483633	0.0665124	0.0142787	0.0248175	0.0406485	0.0713053	2.64985	4.24924	0.218604	0.223048	0.483633	0.665124	0.142787	0.248175	0.406485	0.713053	5.069738	0.7021634	0.0746504	0.364549	0.925667	2.63513	0.0653724	0.0246029	0.34658	0.0151424	0.155425	0.084627	0.292629	0.0156204	0.522979	0.196823	2.77264	0.12114	1.2434	0.677016	2.34104	0.124963	5.454825
5193	-95347.43	-95330.3	-17.12975	0.460248	1.08484	0.687336	0.407234	0.909794	0.718069	0.0671604	0.570965	0.8237	0.930742	25.48664	0.265658	0.426003	0.0219159	0.0223614	0.0484861	0.0666812	0.014315	0.0242079	0.0388859	0.0714863	2.65658	4.26003	0.219159	0.223614	0.484861	0.666812	0.14315	0.242079	0.388859	0.714863	5.203069	0.7021634	0.0746504	0.364549	0.925667	2.63513	0.0648436	0.0244038	0.343776	0.0150199	0.162258	0.0839424	0.290262	0.015494	0.518749	0.195231	2.75021	0.12016	1.29806	0.671539	2.3221	0.123952	5.610196
5194	-95351.38	-95333.55	-17.83051	0.460248	1.16175	0.687149	0.403442	0.905323	0.718069	0.0671604	0.570965	0.8237	0.930742	26.34565	0.252763	0.43258	0.0219533	0.0227067	0.0492347	0.0677108	0.0145342	0.0245817	0.0413454	0.0725901	2.52763	4.3258	0.219533	0.227067	0.492347	0.677108	0.145342	0.245817	0.413454	0.725901	5.376432	0.921463	0.121029	0.451802	0.985662	2.44151	0.0648436	0.0244038	0.343776	0.0150199	0.162258	0.0839424	0.290262	0.015494	0.518749	0.195231	2.75021	0.12016	1.29806	0.671539	2.3221	0.123952	5.570189
