Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
30	-95723.5	-95622.21	-101.2898	0.562628	0.324036	0.76491	0.410219	0.676975	0.912285	0.0310508	0.573145	0.704986	0.865788	16.29685	0.080666	0.80869	0.00794795	0.00823063	0.0178767	0.0224703	0.0048405	0.00876478	0.0135022	0.0270105	0.80666	8.0869	0.0794795	0.0823063	0.178767	0.224703	0.048405	0.0876478	0.135022	0.270105	1.701455	1.092333	0.155	0.502848	1.01376	2.32839	0.0528456	0.0224234	0.361874	0.0146292	0.142372	0.0946116	0.297846	0.0133971	0.422765	0.179387	2.895	0.117033	1.13898	0.756893	2.38277	0.107177	15.37874
31	-95704.64	-95605.71	-98.93059	0.562628	0.324036	0.654894	0.385694	0.855995	0.912285	0.0310508	0.675456	0.704986	0.865788	16.26759	0.0806828	0.808858	0.00758951	0.00825702	0.0184638	0.022475	0.00484151	0.00831082	0.013505	0.0270161	0.806828	8.08858	0.0758951	0.0825702	0.184638	0.22475	0.0484151	0.0831082	0.13505	0.270161	1.763389	1.063539	0.149455	0.495051	1.00978	2.34572	0.0528456	0.0224234	0.361874	0.0146292	0.142372	0.0946116	0.297846	0.0133971	0.422765	0.179387	2.895	0.117033	1.13898	0.756893	2.38277	0.107177	15.12488
32	-95708.38	-95611.33	-97.04886	0.562628	0.324036	0.654894	0.385694	0.667373	0.955561	0.0259145	0.578512	0.704986	1.13365	16.26759	0.0922182	0.80043	0.00751042	0.00817097	0.0170308	0.0222408	0.00479106	0.00788227	0.0133643	0.0263617	0.922182	8.0043	0.0751042	0.0817097	0.170308	0.222408	0.0479106	0.0788227	0.133643	0.263617	1.519238	0.9446045	0.125773	0.459444	0.990178	2.42461	0.0528766	0.0224366	0.362087	0.014051	0.142456	0.0946672	0.298021	0.013405	0.423013	0.179493	2.89669	0.112408	1.13965	0.757337	2.38417	0.10724	14.95908
33	-95704.46	-95608.78	-95.67762	0.562628	0.339186	0.654894	0.385694	0.682059	0.691077	0.0257595	0.578512	0.815188	1.13365	16.35997	0.0920519	0.798986	0.00749688	0.00815624	0.0170001	0.0242287	0.00478242	0.00764325	0.0133402	0.0263141	0.920519	7.98986	0.0749688	0.0815624	0.170001	0.242287	0.0478242	0.0764325	0.133402	0.263141	1.942917	0.7570631	0.0863955	0.389255	0.944309	2.58004	0.0515376	0.0218684	0.352918	0.0149952	0.138848	0.0922699	0.314663	0.0128997	0.4123	0.174947	2.82334	0.119961	1.11079	0.738159	2.51731	0.103197	14.78281
34	-95713.85	-95619.2	-94.64725	0.573972	0.339186	0.654894	0.361531	0.682059	0.691077	0.0260162	0.578512	0.815188	1.13365	15.15126	0.0921453	0.799797	0.00770768	0.00816451	0.0159264	0.0242533	0.00478727	0.00752432	0.0133537	0.0263408	0.921453	7.99797	0.0770768	0.0816451	0.159264	0.242533	0.0478727	0.0752432	0.133537	0.263408	1.707624	0.9395636	0.124743	0.457801	0.989217	2.42824	0.0547508	0.0233722	0.377185	0.0160263	0.158743	0.0986147	0.257521	0.0137867	0.438007	0.186977	3.01748	0.12821	1.26994	0.788917	2.06017	0.110294	14.82543
35	-95709.09	-95614.73	-94.35789	0.573972	0.339186	0.654894	0.361531	0.682059	0.691077	0.0165059	0.578512	0.720778	0.997904	16.09778	0.0921409	0.799758	0.00770731	0.0078197	0.0159256	0.0242521	0.00478704	0.00752396	0.0137453	0.0263396	0.921409	7.99758	0.0770731	0.078197	0.159256	0.242521	0.0478704	0.0752396	0.137453	0.263396	1.707624	0.9001759	0.116631	0.444545	0.981267	2.45756	0.0549293	0.0234484	0.378415	0.015219	0.15926	0.0955622	0.25836	0.0148054	0.439435	0.187587	3.02732	0.121752	1.27408	0.764497	2.06688	0.118444	14.72581
36	-95711.36	-95617.87	-93.48824	0.52391	0.342	0.654894	0.361531	0.682059	0.756596	0.0165059	0.578512	0.806851	0.997904	16.09778	0.0861362	0.804973	0.00775756	0.00775131	0.0169193	0.0244102	0.00481825	0.00774617	0.0129771	0.0265113	0.861362	8.04973	0.0775756	0.0775131	0.169193	0.244102	0.0481825	0.0774617	0.129771	0.265113	1.668689	1.016618	0.140258	0.48169	1.0027	2.37535	0.0555296	0.0237046	0.38255	0.0165968	0.148862	0.0966065	0.261184	0.0149672	0.444237	0.189637	3.0604	0.132774	1.19089	0.772852	2.08947	0.119738	14.6323
37	-95699.62	-95605.43	-94.18466	0.52391	0.342	0.654894	0.361531	0.682059	0.769072	0.0129321	0.578512	0.695017	0.997904	16.09778	0.0858507	0.802304	0.00748876	0.00772562	0.0183501	0.0243293	0.00480228	0.00835437	0.0143714	0.0264234	0.858507	8.02304	0.0748876	0.0772562	0.183501	0.243293	0.0480228	0.0835437	0.143714	0.264234	1.491333	1.016618	0.140258	0.48169	1.0027	2.37535	0.0557537	0.0238003	0.384094	0.0141249	0.149462	0.0969964	0.262238	0.0135304	0.44603	0.190402	3.07275	0.112999	1.1957	0.775971	2.0979	0.108243	14.72997
38	-95713.48	-95619.17	-94.31507	0.52391	0.313351	0.70035	0.361531	0.682059	0.763798	0.0129321	0.578512	0.807211	0.997904	16.53931	0.0890612	0.801333	0.00762829	0.00772748	0.0159325	0.0242999	0.00492824	0.00834426	0.014354	0.0263914	0.890612	8.01333	0.0762829	0.0772748	0.159325	0.242999	0.0492824	0.0834426	0.14354	0.263914	1.265777	1.00459	0.137869	0.478127	1.00076	2.38325	0.0578176	0.0246813	0.361294	0.0146478	0.154995	0.100587	0.271946	0.0140313	0.462541	0.197451	2.89035	0.117183	1.23996	0.804697	2.17556	0.11225	14.70904
39	-95699.27	-95607.42	-91.85533	0.52391	0.313351	0.693206	0.361531	0.682059	0.797949	0.011294	0.655499	0.807211	1.07938	15.63336	0.0865605	0.801825	0.00763297	0.00773222	0.0159423	0.0262561	0.00493127	0.00834938	0.0143629	0.0264076	0.865605	8.01825	0.0763297	0.0773222	0.159423	0.262561	0.0493127	0.0834938	0.143629	0.264076	1.93714	1.00459	0.137869	0.478127	1.00076	2.38325	0.0544294	0.0247701	0.362593	0.0147005	0.155553	0.100949	0.272924	0.0140817	0.435435	0.198161	2.90075	0.117604	1.24442	0.807591	2.18339	0.112654	14.46814
40	-95695.27	-95602.02	-93.24484	0.52391	0.304868	0.787846	0.361531	0.804972	0.741964	0.011294	0.655499	0.77135	1.07938	15.63336	0.086433	0.800644	0.0081247	0.00790195	0.0159188	0.0262175	0.00564163	0.00840845	0.0143417	0.0263687	0.86433	8.00644	0.081247	0.0790195	0.159188	0.262175	0.0564163	0.0840845	0.143417	0.263687	2.004443	0.8695469	0.110249	0.433697	0.974508	2.48155	0.0544294	0.0247701	0.362593	0.0147005	0.155553	0.100949	0.272924	0.0140817	0.435435	0.198161	2.90075	0.117604	1.24442	0.807591	2.18339	0.112654	14.58864
41	-95699.69	-95606.28	-93.40676	0.52391	0.31879	0.787846	0.371485	0.804972	0.741964	0.010832	0.655499	0.734949	1.07938	15.63336	0.0863845	0.800194	0.00812014	0.00789751	0.0159098	0.0262027	0.00563847	0.00896523	0.0143336	0.0263539	0.863845	8.00194	0.0812014	0.0789751	0.159098	0.262027	0.0563847	0.0896523	0.143336	0.263539	2.004443	0.8695469	0.110249	0.433697	0.974508	2.48155	0.0544233	0.0247673	0.362553	0.014811	0.155535	0.100937	0.272893	0.0140802	0.435386	0.198139	2.90042	0.118488	1.24428	0.8075	2.18314	0.112641	14.60613
42	-95702.64	-95610.14	-92.50169	0.525791	0.31879	0.787846	0.371485	0.804972	0.741964	0.0113272	0.655499	0.734949	1.07938	15.58621	0.0863548	0.79992	0.00811735	0.0078948	0.0161753	0.0265844	0.00563653	0.00801761	0.0138407	0.0274589	0.863548	7.9992	0.0811735	0.078948	0.161753	0.265844	0.0563653	0.0801761	0.138407	0.274589	1.9892	0.8695469	0.110249	0.433697	0.974508	2.48155	0.0529445	0.0240943	0.352701	0.0180804	0.174809	0.0981948	0.265478	0.0136976	0.423556	0.192755	2.82161	0.144643	1.39847	0.785559	2.12382	0.109581	14.52163
43	-95709.31	-95614.81	-94.49845	0.525791	0.31879	0.842443	0.371485	0.759166	0.748154	0.00867636	0.655499	0.734949	1.07938	16.21953	0.0861364	0.797897	0.00814729	0.00787484	0.0168111	0.0250574	0.00562228	0.00839305	0.0166717	0.0273895	0.861364	7.97897	0.0814729	0.0787484	0.168111	0.250574	0.0562228	0.0839305	0.166717	0.273895	1.9892	0.7549789	0.0859497	0.388356	0.943655	2.58204	0.0529445	0.0240943	0.352701	0.0180804	0.174809	0.0981948	0.265478	0.0136976	0.423556	0.192755	2.82161	0.144643	1.39847	0.785559	2.12382	0.109581	14.65674
44	-95703.55	-95608.25	-95.30046	0.562565	0.31879	0.842443	0.371485	0.759166	0.748154	0.00867636	0.655499	0.78176	1.07938	15.655	0.0937804	0.793395	0.00810132	0.00783041	0.0167162	0.0239918	0.00582689	0.00834569	0.0147777	0.027235	0.937804	7.93395	0.0810132	0.0783041	0.167162	0.239918	0.0582689	0.0834569	0.147777	0.27235	2.084757	0.7549789	0.0859497	0.388356	0.943655	2.58204	0.0529445	0.0240943	0.352701	0.0180804	0.174809	0.0981948	0.265478	0.0136976	0.423556	0.192755	2.82161	0.144643	1.39847	0.785559	2.12382	0.109581	14.77548
45	-95709.24	-95612.65	-96.58951	0.541988	0.31879	0.794966	0.371485	0.759166	0.748154	0.00867636	0.655499	0.76519	0.901111	15.47566	0.0936334	0.794453	0.00808863	0.00781814	0.01669	0.0239542	0.00581776	0.00835277	0.0147545	0.0264378	0.936334	7.94453	0.0808863	0.0781814	0.1669	0.239542	0.0581776	0.0835277	0.147545	0.264378	2.31309	0.7549789	0.0859497	0.388356	0.943655	2.58204	0.0529445	0.0240943	0.352701	0.0180804	0.174809	0.0981948	0.265478	0.0136976	0.423556	0.192755	2.82161	0.144643	1.39847	0.785559	2.12382	0.109581	14.92577
46	-95723.94	-95628.63	-95.30644	0.541988	0.317307	0.78691	0.371485	0.844926	0.748154	0.00972766	0.655499	0.76519	0.893047	15.74875	0.0936258	0.794388	0.00808798	0.00822901	0.0166887	0.0239523	0.00581729	0.00828804	0.0144869	0.0264357	0.936258	7.94388	0.0808798	0.0822901	0.166887	0.239523	0.0581729	0.0828804	0.144869	0.264357	1.905213	0.7666655	0.0884485	0.393359	0.947272	2.57092	0.0529445	0.0240943	0.352701	0.0180804	0.174809	0.0981948	0.265478	0.0136976	0.423556	0.192755	2.82161	0.144643	1.39847	0.785559	2.12382	0.109581	14.80402
47	-95716.79	-95622.3	-94.4832	0.541988	0.317307	0.832183	0.388471	0.844926	0.748154	0.0130265	0.655499	0.76519	0.936975	16.30399	0.0924309	0.791577	0.00805935	0.00819988	0.0166296	0.0238675	0.00547895	0.00844691	0.0171815	0.0281287	0.924309	7.91577	0.0805935	0.0819988	0.166296	0.238675	0.0547895	0.0844691	0.171815	0.281287	1.905213	0.7666655	0.0884485	0.393359	0.947272	2.57092	0.0542616	0.0246938	0.361476	0.0152087	0.157601	0.100638	0.272083	0.0140384	0.434093	0.19755	2.89181	0.12167	1.26081	0.805102	2.17666	0.112307	14.65523
48	-95710.18	-95615.62	-94.55375	0.541988	0.317307	0.802244	0.388471	0.844926	0.6937	0.0113213	0.655499	0.717356	0.936975	16.30399	0.09234	0.790798	0.00805142	0.00819181	0.0178397	0.0251014	0.0052195	0.00843859	0.015919	0.028101	0.9234	7.90798	0.0805142	0.0819181	0.178397	0.251014	0.052195	0.0843859	0.15919	0.28101	2.446012	1.017121	0.140357	0.481838	1.00278	2.37502	0.0544577	0.024783	0.362782	0.0152637	0.158171	0.101001	0.269453	0.0140891	0.435661	0.198264	2.90226	0.12211	1.26537	0.808011	2.15562	0.112713	14.6216
49	-95697.37	-95602.74	-94.6259	0.540785	0.317307	0.802244	0.388471	0.688101	0.713791	0.0113213	0.655499	0.69914	1.04104	16.27108	0.0887041	0.79307	0.00807456	0.00821536	0.017891	0.0251735	0.0052345	0.0094901	0.0159647	0.0281818	0.887041	7.9307	0.0807456	0.0821536	0.17891	0.251735	0.052345	0.094901	0.159647	0.281818	1.590713	1.017121	0.140357	0.481838	1.00278	2.37502	0.0550707	0.025062	0.366866	0.0154355	0.159951	0.0908811	0.272486	0.0142477	0.440566	0.200496	2.93493	0.123484	1.27961	0.727049	2.17989	0.113981	14.72284
50	-95698.41	-95602.05	-96.35703	0.505167	0.317307	0.823466	0.388471	0.688101	0.713791	0.00870561	0.655499	0.71086	1.04104	15.69913	0.0903238	0.794475	0.00827333	0.00822991	0.0174534	0.0228586	0.00524377	0.00850449	0.0163438	0.0282938	0.903238	7.94475	0.0827333	0.0822991	0.174534	0.228586	0.0524377	0.0850449	0.163438	0.282938	1.808753	0.7079108	0.0758788	0.367239	0.927765	2.62912	0.0550385	0.0250473	0.366651	0.0154265	0.159858	0.0914135	0.272326	0.0142393	0.440308	0.200378	2.93321	0.123412	1.27886	0.731308	2.17861	0.113915	14.93187
51	-95697.87	-95605.53	-92.34131	0.505167	0.317307	0.823466	0.388471	0.71929	0.713791	0.00849243	0.646176	0.71086	1.04104	15.52291	0.0903343	0.794567	0.00827429	0.00823086	0.0171303	0.0226522	0.00524438	0.00892346	0.0163457	0.028297	0.903343	7.94567	0.0827429	0.0823086	0.171303	0.226522	0.0524438	0.0892346	0.163457	0.28297	2.009039	0.7908897	0.0936187	0.40344	0.954398	2.54854	0.0549081	0.0250912	0.367294	0.0154535	0.160138	0.0915739	0.272804	0.0127368	0.439265	0.20073	2.93835	0.123628	1.2811	0.732591	2.18243	0.101894	14.52573
52	-95713.6	-95618.11	-95.49572	0.539424	0.320451	0.823466	0.388471	0.841126	0.713791	0.00849243	0.646176	0.71086	1.17846	15.66832	0.0894119	0.791433	0.00774429	0.00832878	0.0189205	0.0248078	0.00522369	0.00966375	0.0162812	0.0281854	0.894119	7.91433	0.0774429	0.0832878	0.189205	0.248078	0.0522369	0.0966375	0.162812	0.281854	1.638432	0.906488	0.117939	0.44672	0.982595	2.45275	0.0551872	0.0252188	0.369161	0.0155321	0.15587	0.0920393	0.274191	0.0128015	0.441497	0.20175	2.95329	0.124257	1.24696	0.736314	2.19352	0.102412	14.83403
53	-95711.03	-95614.11	-96.92322	0.501938	0.320451	0.823466	0.388471	0.841126	0.713791	0.00849243	0.646176	0.71086	1.02963	16.21968	0.0875559	0.793046	0.00776007	0.00834576	0.0189591	0.0248583	0.00523434	0.00968345	0.0163144	0.0282429	0.875559	7.93046	0.0776007	0.0834576	0.189591	0.248583	0.0523434	0.0968345	0.163144	0.282429	2.225671	0.906488	0.117939	0.44672	0.982595	2.45275	0.0554385	0.0253336	0.370842	0.0156028	0.15658	0.0924585	0.270885	0.0128598	0.443508	0.202669	2.96674	0.124823	1.25264	0.739668	2.16708	0.102878	14.88155
54	-95708.8	-95611.23	-97.56735	0.501938	0.320451	0.823466	0.384689	0.841126	0.713791	0.00849243	0.636243	0.808626	0.962883	16.21968	0.0937883	0.787949	0.0076104	0.00818479	0.0185934	0.0267024	0.00513338	0.00949667	0.0148432	0.0276981	0.937883	7.87949	0.076104	0.0818479	0.185934	0.267024	0.0513338	0.0949667	0.148432	0.276981	1.73078	0.906488	0.117939	0.44672	0.982595	2.45275	0.0541968	0.0247662	0.362536	0.0152534	0.17547	0.0903877	0.264818	0.0125718	0.433575	0.19813	2.90029	0.122027	1.40376	0.723101	2.11854	0.100574	14.99372
55	-95699.88	-95608.17	-91.7092	0.501938	0.322863	0.704295	0.384689	0.650117	0.721732	0.00849243	0.636243	0.808626	0.962883	15.70975	0.0911708	0.789647	0.0076268	0.00820243	0.0186335	0.0282228	0.00514445	0.00871891	0.0148752	0.0277578	0.911708	7.89647	0.076268	0.0820243	0.186335	0.282228	0.0514445	0.0871891	0.148752	0.277578	1.783965	0.906488	0.117939	0.44672	0.982595	2.45275	0.0541968	0.0247662	0.362536	0.0152534	0.17547	0.0903877	0.264818	0.0125718	0.433575	0.19813	2.90029	0.122027	1.40376	0.723101	2.11854	0.100574	14.48356
56	-95694.3	-95601.56	-92.7361	0.501938	0.322863	0.741777	0.384689	0.722161	0.721732	0.00980636	0.610471	0.791918	0.962883	15.74346	0.0911881	0.789797	0.00762825	0.00804622	0.018637	0.0282281	0.00548346	0.00835033	0.014878	0.0277631	0.911881	7.89797	0.0762825	0.0804622	0.18637	0.282281	0.0548346	0.0835033	0.14878	0.277631	1.977215	0.906488	0.117939	0.44672	0.982595	2.45275	0.0541968	0.0247662	0.362536	0.0152534	0.17547	0.0903877	0.264818	0.0125718	0.433575	0.19813	2.90029	0.122027	1.40376	0.723101	2.11854	0.100574	14.55672
57	-95705.82	-95609.69	-96.13255	0.501938	0.33191	0.741777	0.441353	0.722161	0.721732	0.00994911	0.610471	0.791918	0.962883	15.74346	0.0912185	0.790061	0.00729684	0.00804891	0.0186432	0.0282375	0.00548529	0.00835312	0.014883	0.0277724	0.912185	7.90061	0.0729684	0.0804891	0.186432	0.282375	0.0548529	0.0835312	0.14883	0.277724	2.187017	0.906488	0.117939	0.44672	0.982595	2.45275	0.0541968	0.0247662	0.362536	0.0152534	0.17547	0.0903877	0.264818	0.0125718	0.433575	0.19813	2.90029	0.122027	1.40376	0.723101	2.11854	0.100574	14.8688
58	-95710.93	-95614.9	-96.02491	0.501938	0.350644	0.648366	0.367208	0.759501	0.680492	0.0105828	0.610471	0.725681	0.962883	15.63498	0.0912709	0.790515	0.00747177	0.00805353	0.0186539	0.0282538	0.00546544	0.00859297	0.0150106	0.026712	0.912709	7.90515	0.0747177	0.0805353	0.186539	0.282538	0.0546544	0.0859297	0.150106	0.26712	2.187017	0.8916111	0.114853	0.44156	0.979431	2.46416	0.0539005	0.0246308	0.360554	0.0154362	0.174511	0.0950947	0.26337	0.0125031	0.431204	0.197046	2.88443	0.12349	1.39608	0.760758	2.10696	0.100024	14.89072
59	-95700.53	-95601.81	-98.7154	0.501938	0.322443	0.648366	0.367208	0.846884	0.680492	0.0105828	0.610471	0.725681	0.962883	15.63498	0.0916424	0.791441	0.00752391	0.00806296	0.0186758	0.0264183	0.00547184	0.0081606	0.0150282	0.0275753	0.916424	7.91441	0.0752391	0.0806296	0.186758	0.264183	0.0547184	0.081606	0.150282	0.275753	1.714152	1.130002	0.162139	0.512619	1.01859	2.30665	0.0539005	0.0246308	0.360554	0.0154362	0.174511	0.0950947	0.26337	0.0125031	0.431204	0.197046	2.88443	0.12349	1.39608	0.760758	2.10696	0.100024	15.20113
60	-95703.75	-95605.87	-97.88395	0.501938	0.322443	0.673494	0.345103	0.846884	0.680492	0.0109616	0.610471	0.725681	0.908798	15.90156	0.091824	0.792511	0.00751261	0.00823401	0.0187128	0.0264706	0.00548268	0.00820094	0.015058	0.0259935	0.91824	7.92511	0.0751261	0.0823401	0.187128	0.264706	0.0548268	0.0820094	0.15058	0.259935	1.714152	0.8931825	0.115179	0.442111	0.979771	2.46294	0.0539005	0.0246308	0.360554	0.0154362	0.174511	0.0950947	0.26337	0.0125031	0.431204	0.197046	2.88443	0.12349	1.39608	0.760758	2.10696	0.100024	15.0964
61	-95702.52	-95607.45	-95.0714	0.501938	0.317131	0.673494	0.413331	0.846884	0.724109	0.0101381	0.673674	0.854847	0.908798	15.77118	0.0916978	0.791421	0.00750228	0.00822269	0.0186871	0.0264342	0.00547514	0.0088228	0.0140347	0.0277019	0.916978	7.91421	0.0750228	0.0822269	0.186871	0.264342	0.0547514	0.088228	0.140347	0.277019	2.167775	0.8931825	0.115179	0.442111	0.979771	2.46294	0.0537974	0.0245837	0.359864	0.0154067	0.174177	0.0949127	0.26478	0.0124791	0.430379	0.196669	2.87891	0.123253	1.39341	0.759302	2.11824	0.099833	14.75301
62	-95695.25	-95600.21	-95.04182	0.501938	0.317131	0.671707	0.413331	0.698645	0.725515	0.00901513	0.673674	0.854847	0.908798	15.5031	0.0904747	0.793443	0.00752144	0.00824369	0.0175462	0.0265017	0.00558098	0.00884533	0.0140705	0.0277727	0.904747	7.93443	0.0752144	0.0824369	0.175462	0.265017	0.0558098	0.0884533	0.140705	0.277727	1.804184	0.8931825	0.115179	0.442111	0.979771	2.46294	0.0537974	0.0245837	0.359864	0.0154067	0.174177	0.0949127	0.26478	0.0124791	0.430379	0.196669	2.87891	0.123253	1.39341	0.759302	2.11824	0.099833	14.82819
63	-95692.15	-95596.55	-95.59641	0.52384	0.322133	0.584289	0.413331	0.724918	0.725515	0.00901513	0.673674	0.823766	0.908798	15.95667	0.0905492	0.794096	0.00752764	0.00825048	0.0175607	0.0265236	0.00558558	0.00802869	0.0140821	0.0277955	0.905492	7.94096	0.0752764	0.0825048	0.175607	0.265236	0.0558558	0.0802869	0.140821	0.277955	1.76883	0.7669954	0.088519	0.393499	0.947373	2.57061	0.0537974	0.0245837	0.359864	0.0154067	0.174177	0.0949127	0.26478	0.0124791	0.430379	0.196669	2.87891	0.123253	1.39341	0.759302	2.11824	0.099833	14.84836
64	-95684.71	-95588.99	-95.72501	0.52384	0.322133	0.584289	0.413331	0.724918	0.718486	0.00847311	0.673674	0.823766	0.904402	15.95667	0.0906912	0.795342	0.00753944	0.00826342	0.0158175	0.026356	0.00559434	0.00845313	0.0141042	0.0278391	0.906912	7.95342	0.0753944	0.0826342	0.158175	0.26356	0.0559434	0.0845313	0.141042	0.278391	2.52731	0.7669954	0.088519	0.393499	0.947373	2.57061	0.0548463	0.025063	0.366881	0.0157071	0.174725	0.0999335	0.250122	0.0127224	0.43877	0.200504	2.93505	0.125657	1.3978	0.799468	2.00098	0.10178	14.78657
65	-95677.15	-95580.65	-96.499	0.52384	0.322133	0.683813	0.413331	0.724918	0.679021	0.00847311	0.673674	0.823766	0.992803	16.25297	0.0904137	0.792908	0.00751638	0.00823813	0.0183361	0.0262754	0.00509593	0.00842727	0.015035	0.0277539	0.904137	7.92908	0.0751638	0.0823813	0.183361	0.262754	0.0509593	0.0842727	0.15035	0.277539	2.016791	0.74894	0.0846577	0.385735	0.941737	2.58787	0.0548463	0.025063	0.366881	0.0157071	0.174725	0.0999335	0.250122	0.0127224	0.43877	0.200504	2.93505	0.125657	1.3978	0.799468	2.00098	0.10178	14.87055
66	-95675.87	-95578.29	-97.57819	0.52384	0.322133	0.683813	0.413331	0.724918	0.679021	0.00847311	0.673674	0.793842	0.992803	16.79426	0.0994027	0.788258	0.00747229	0.00818982	0.0167937	0.0261213	0.00506604	0.0080719	0.0149469	0.0256778	0.994027	7.88258	0.0747229	0.0818982	0.167937	0.261213	0.0506604	0.080719	0.149469	0.256778	2.016791	0.74894	0.0846577	0.385735	0.941737	2.58787	0.0536927	0.0235056	0.344083	0.0154333	0.163867	0.0884518	0.299035	0.0119319	0.429541	0.188044	2.75266	0.123467	1.31094	0.707614	2.39228	0.0954549	14.92733
67	-95673.04	-95575.11	-97.93092	0.52384	0.322133	0.683813	0.404268	0.7055	0.679021	0.00799402	0.673674	0.793842	0.992803	15.97509	0.0971021	0.788834	0.00747775	0.00819581	0.016806	0.0261404	0.00528449	0.00882623	0.0149578	0.0263755	0.971021	7.88834	0.0747775	0.0819581	0.16806	0.261404	0.0528449	0.0882623	0.149578	0.263755	1.825981	0.7914465	0.0937374	0.403667	0.954556	2.54804	0.0536866	0.0236158	0.344044	0.0154316	0.163849	0.0884418	0.299001	0.0119305	0.429493	0.188926	2.75235	0.123453	1.31079	0.707535	2.39201	0.0954441	15.0665
68	-95679.36	-95582.44	-96.92016	0.52384	0.325226	0.690386	0.409653	0.7055	0.679021	0.00601836	0.673674	0.740582	0.883593	16.66655	0.0973891	0.791361	0.00796022	0.00822003	0.0168557	0.023458	0.00526504	0.00885231	0.015002	0.0256366	0.973891	7.91361	0.0796022	0.0822003	0.168557	0.23458	0.0526504	0.0885231	0.15002	0.256366	1.825981	0.7678721	0.0887063	0.39387	0.947639	2.56978	0.053705	0.0236238	0.337363	0.0159243	0.163905	0.0944407	0.299104	0.0119346	0.42964	0.188991	2.6989	0.127394	1.31124	0.755525	2.39283	0.0954768	14.91121
69	-95691.54	-95590.58	-100.9645	0.52384	0.325226	0.690386	0.409653	0.7055	0.928649	0.00601836	0.673674	0.696138	0.933705	16.23735	0.0973284	0.790868	0.00823269	0.00821491	0.0168452	0.0220376	0.00526176	0.00826192	0.0158161	0.0271338	0.973284	7.90868	0.0823269	0.0821491	0.168452	0.220376	0.0526176	0.0826192	0.158161	0.271338	1.996573	0.7829655	0.0919291	0.400184	0.952121	2.55577	0.053705	0.0236238	0.337363	0.0159243	0.163905	0.0944407	0.299104	0.0119346	0.42964	0.188991	2.6989	0.127394	1.31124	0.755525	2.39283	0.0954768	15.31598
70	-95682.02	-95583.63	-98.38567	0.52384	0.333918	0.690386	0.409653	0.7055	0.752675	0.00697323	0.673674	0.696138	0.933705	15.84559	0.097481	0.789771	0.00803233	0.00820351	0.017306	0.0227734	0.00525446	0.00825046	0.0158322	0.0270962	0.97481	7.89771	0.0803233	0.0820351	0.17306	0.227734	0.0525446	0.0825046	0.158322	0.270962	2.180797	0.7829655	0.0919291	0.400184	0.952121	2.55577	0.0537293	0.0231822	0.337516	0.0159315	0.163979	0.0944834	0.299239	0.01194	0.429834	0.185458	2.70013	0.127452	1.31183	0.755867	2.39391	0.09552	15.09548
71	-95678.58	-95581.61	-96.9696	0.52384	0.333918	0.71199	0.409653	0.7055	0.661171	0.00540047	0.673674	0.811869	0.920728	16.18051	0.0973972	0.789092	0.00754504	0.00819646	0.0161996	0.0249955	0.00540123	0.008282	0.0158186	0.0270729	0.973972	7.89092	0.0754504	0.0819646	0.161996	0.249955	0.0540123	0.08282	0.158186	0.270729	2.180797	0.7829655	0.0919291	0.400184	0.952121	2.55577	0.0570073	0.0229312	0.333861	0.015759	0.162203	0.0934604	0.302967	0.0118107	0.456058	0.18345	2.67089	0.126072	1.29763	0.747683	2.42373	0.0944858	14.91726
72	-95669.5	-95573.44	-96.06174	0.524216	0.333918	0.71199	0.395868	0.717179	0.661171	0.00540047	0.673674	0.811869	0.920728	16.45116	0.0886776	0.797257	0.00769185	0.00828128	0.0156776	0.0252541	0.00545712	0.00836771	0.0159822	0.027353	0.886776	7.97257	0.0769185	0.0828128	0.156776	0.252541	0.0545712	0.0836771	0.159822	0.27353	1.976158	0.7829655	0.0919291	0.400184	0.952121	2.55577	0.0574704	0.0231175	0.328449	0.015887	0.163521	0.0942197	0.305428	0.0119067	0.459763	0.18494	2.6276	0.127096	1.30817	0.753757	2.44342	0.0952534	14.82004
